name,city,state,url,website,buy_link,phone,email,type,notes,source,source_url,prices
"TJ Glove Inc., dba The John Plant Company",Ramseur,NC,https://www.manufacturednc.com/The-John-Plant-Company,https://www.manufacturednc.com/The-John-Plant-Company,https://www.manufacturednc.com/The-John-Plant-Company,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Trotters Sewing Company,Asheboro,NC,https://www.manufacturednc.com/BJ-Con-Sew-Inc,https://www.manufacturednc.com/BJ-Con-Sew-Inc,https://www.manufacturednc.com/BJ-Con-Sew-Inc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
TS Designs,Burlington,NC,https://www.manufacturednc.com/TS-Designs,https://www.manufacturednc.com/TS-Designs,https://www.manufacturednc.com/TS-Designs,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"TSG Finishing, LLC",Hickory,NC,https://www.manufacturednc.com/TSG-Finishing,https://www.manufacturednc.com/TSG-Finishing,https://www.manufacturednc.com/TSG-Finishing,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Tuff Temp Corp.,Murfreesboro,NC,https://www.manufacturednc.com/tuff-temp-corp,https://www.manufacturednc.com/tuff-temp-corp,https://www.manufacturednc.com/tuff-temp-corp,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Tumbling Colors,Raleigh,NC,https://www.manufacturednc.com/Tumbling-Colors,https://www.manufacturednc.com/Tumbling-Colors,https://www.manufacturednc.com/Tumbling-Colors,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Twin City Knitting Company, Inc",Conover,NC,https://www.manufacturednc.com/Twin-City-Knitting,https://www.manufacturednc.com/Twin-City-Knitting,https://www.manufacturednc.com/Twin-City-Knitting,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Ultimate Textile, Inc.",Rutherfordton,NC,https://www.manufacturednc.com/Ultimate-Textile,https://www.manufacturednc.com/Ultimate-Textile,https://www.manufacturednc.com/Ultimate-Textile,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Unifi, Inc.",Greensboro,NC,https://www.manufacturednc.com/Unifi,https://www.manufacturednc.com/Unifi,https://www.manufacturednc.com/Unifi,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Unifour Finishers, Inc.",Hickory,NC,https://www.manufacturednc.com/Unifour-Finishers-Inc,https://www.manufacturednc.com/Unifour-Finishers-Inc,https://www.manufacturednc.com/Unifour-Finishers-Inc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Uniquetex LLC,Grover,NC,https://www.manufacturednc.com/uniquetex-llc,https://www.manufacturednc.com/uniquetex-llc,https://www.manufacturednc.com/uniquetex-llc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
United Sewing Automation,Mount Airy,NC,https://www.manufacturednc.com/united-sewing-automation,https://www.manufacturednc.com/united-sewing-automation,https://www.manufacturednc.com/united-sewing-automation,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Uwharrie Knits Inc,Norwood,NC,https://www.manufacturednc.com/Uwharrie-Knits,https://www.manufacturednc.com/Uwharrie-Knits,https://www.manufacturednc.com/Uwharrie-Knits,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Ventara Corporation,Fuquay Varina,NC,https://www.manufacturednc.com/ventara-corporation,https://www.manufacturednc.com/ventara-corporation,https://www.manufacturednc.com/ventara-corporation,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
VitaFlex LLC,Burlington,NC,https://www.manufacturednc.com/VitaFlex,https://www.manufacturednc.com/VitaFlex,https://www.manufacturednc.com/VitaFlex,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Warm Industrial Nonwovens/ The Warm Company,Hendersonville,NC,https://www.manufacturednc.com/warm-industrial-nonwovens-the-warm-company,https://www.manufacturednc.com/warm-industrial-nonwovens-the-warm-company,https://www.manufacturednc.com/warm-industrial-nonwovens-the-warm-company,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Wear-Flex Slings,Winston Salem,NC,https://www.manufacturednc.com/wear-flex-slings,https://www.manufacturednc.com/wear-flex-slings,https://www.manufacturednc.com/wear-flex-slings,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Welcome Industrial,Burlington,NC,https://www.manufacturednc.com/welcome-industrial,https://www.manufacturednc.com/welcome-industrial,https://www.manufacturednc.com/welcome-industrial,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Wells Hosiery and Apparel,Asheboro,NC,https://www.manufacturednc.com/Wells-Hosiery-and-Apparel,https://www.manufacturednc.com/Wells-Hosiery-and-Apparel,https://www.manufacturednc.com/Wells-Hosiery-and-Apparel,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Willow Tex, LLC",Mount Airy,NC,https://www.manufacturednc.com/willow-tex-llc,https://www.manufacturednc.com/willow-tex-llc,https://www.manufacturednc.com/willow-tex-llc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Wilson Brown Sock Company,Burlington,NC,https://www.manufacturednc.com/wilson-brown-sock-company,https://www.manufacturednc.com/wilson-brown-sock-company,https://www.manufacturednc.com/wilson-brown-sock-company,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Worldwide Protective Products,Wilkesboro,NC,https://www.manufacturednc.com/Worldwide-Protective-Products,https://www.manufacturednc.com/Worldwide-Protective-Products,https://www.manufacturednc.com/Worldwide-Protective-Products,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Wound-About, Inc",Pilot Mountain,NC,https://www.manufacturednc.com/Wound-About-Inc,https://www.manufacturednc.com/Wound-About-Inc,https://www.manufacturednc.com/Wound-About-Inc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
"Xanofi, Inc.",Raleigh,NC,https://www.manufacturednc.com/Xanofi,https://www.manufacturednc.com/Xanofi,https://www.manufacturednc.com/Xanofi,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Yanjan USA LLC,Statesville,NC,https://www.manufacturednc.com/yanjan-usa-llc,https://www.manufacturednc.com/yanjan-usa-llc,https://www.manufacturednc.com/yanjan-usa-llc,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Yellow Dog Design,Greensboro,NC,https://www.manufacturednc.com/Yellow-Dog-Design,https://www.manufacturednc.com/Yellow-Dog-Design,https://www.manufacturednc.com/Yellow-Dog-Design,,,manufacturer,ManufacturedNC,ManufacturedNC,https://www.manufacturednc.com/,Contact for quote
Members List,,,https://ncto.org/about/members-list/,https://ncto.org/about/members-list/,https://ncto.org/about/members-list/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"NCTO Members, Affiliates & Partners",,,https://ncto.org/about/ncto-members-partners/,https://ncto.org/about/ncto-members-partners/,https://ncto.org/about/ncto-members-partners/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Partners,,,https://ncto.org/industry-partners-resources/,https://ncto.org/industry-partners-resources/,https://ncto.org/industry-partners-resources/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
COVID-19 RESPONSE,,,https://ncto.org/federal-government-covid-19-procurement/,https://ncto.org/federal-government-covid-19-procurement/,https://ncto.org/federal-government-covid-19-procurement/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Make American PPE,,,https://ncto.org/make-american-ppe/,https://ncto.org/make-american-ppe/,https://ncto.org/make-american-ppe/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
About,,,https://ncto.org/about/,https://ncto.org/about/,https://ncto.org/about/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Mission Statement,,,https://ncto.org/about/mission-statement/,https://ncto.org/about/mission-statement/,https://ncto.org/about/mission-statement/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Councils,,,https://ncto.org/about/councils/,https://ncto.org/about/councils/,https://ncto.org/about/councils/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Committees,,,https://ncto.org/about/committees/,https://ncto.org/about/committees/,https://ncto.org/about/committees/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Officers and Board of Directors,,,https://ncto.org/about/officers-and-board-of-directors/,https://ncto.org/about/officers-and-board-of-directors/,https://ncto.org/about/officers-and-board-of-directors/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
NCTO Staff,,,https://ncto.org/about/ncto-staff/,https://ncto.org/about/ncto-staff/,https://ncto.org/about/ncto-staff/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Policy Positions,,,https://ncto.org/policy-positions/,https://ncto.org/policy-positions/,https://ncto.org/policy-positions/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
NCTO Accomplishments,,,https://ncto.org/policy-positions/ncto-accomplishments/,https://ncto.org/policy-positions/ncto-accomplishments/,https://ncto.org/policy-positions/ncto-accomplishments/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Trade Policy,,,https://ncto.org/policy-positions/trade-policy/,https://ncto.org/policy-positions/trade-policy/,https://ncto.org/policy-positions/trade-policy/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Government Procurement,,,https://ncto.org/policy-positions/government-procurement/,https://ncto.org/policy-positions/government-procurement/,https://ncto.org/policy-positions/government-procurement/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Regulatory,,,https://ncto.org/policy-positions/regulatory/,https://ncto.org/policy-positions/regulatory/,https://ncto.org/policy-positions/regulatory/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Facts & Figures,,,https://ncto.org/facts-figures/,https://ncto.org/facts-figures/,https://ncto.org/facts-figures/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
U.S. Textile Industry,,,https://ncto.org/facts-figures/us-textile-industry/,https://ncto.org/facts-figures/us-textile-industry/,https://ncto.org/facts-figures/us-textile-industry/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Multiplier Effect,,,https://ncto.org/facts-figures/multiplier-effect/,https://ncto.org/facts-figures/multiplier-effect/,https://ncto.org/facts-figures/multiplier-effect/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Economic Impact,,,https://ncto.org/facts-figures/economic-impact/,https://ncto.org/facts-figures/economic-impact/,https://ncto.org/facts-figures/economic-impact/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Employment,,,https://ncto.org/facts-figures/employment/,https://ncto.org/facts-figures/employment/,https://ncto.org/facts-figures/employment/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Trade,,,https://ncto.org/facts-figures/trade/,https://ncto.org/facts-figures/trade/,https://ncto.org/facts-figures/trade/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Textiles and Our Military,,,https://ncto.org/facts-figures/textiles-and-our-military/,https://ncto.org/facts-figures/textiles-and-our-military/,https://ncto.org/facts-figures/textiles-and-our-military/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
News & Events,,,https://ncto.org/news-events/,https://ncto.org/news-events/,https://ncto.org/news-events/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Press Releases,,,https://ncto.org/news-events/press-releases/,https://ncto.org/news-events/press-releases/,https://ncto.org/news-events/press-releases/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Textiles in the News,,,https://ncto.org/news-events/press-releases/members-in-the-news/,https://ncto.org/news-events/press-releases/members-in-the-news/,https://ncto.org/news-events/press-releases/members-in-the-news/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Textures Magazine,,,https://ncto.org/news-events/press-releases/textures-magazine/,https://ncto.org/news-events/press-releases/textures-magazine/,https://ncto.org/news-events/press-releases/textures-magazine/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Testimony and Statements,,,https://ncto.org/news-events/press-releases/testimony-and-statements/,https://ncto.org/news-events/press-releases/testimony-and-statements/,https://ncto.org/news-events/press-releases/testimony-and-statements/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
NCTO Events,,,https://ncto.org/news-events/press-releases/ncto-events/,https://ncto.org/news-events/press-releases/ncto-events/,https://ncto.org/news-events/press-releases/ncto-events/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Industry Calendar,,,https://ncto.org/news-events/press-releases/industry-calendar/,https://ncto.org/news-events/press-releases/industry-calendar/,https://ncto.org/news-events/press-releases/industry-calendar/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Membership,,,https://ncto.org/become-a-member/,https://ncto.org/become-a-member/,https://ncto.org/become-a-member/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Associations and Affiliates,,,https://ncto.org/industry-partners-resources/associations-affiliates/,https://ncto.org/industry-partners-resources/associations-affiliates/,https://ncto.org/industry-partners-resources/associations-affiliates/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Textile Colleges and Universities,,,https://ncto.org/industry-partners-resources/textile-colleges-universities/,https://ncto.org/industry-partners-resources/textile-colleges-universities/,https://ncto.org/industry-partners-resources/textile-colleges-universities/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Government Resources,,,https://ncto.org/industry-partners-resources/government-resources/,https://ncto.org/industry-partners-resources/government-resources/,https://ncto.org/industry-partners-resources/government-resources/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
A.B. Carter Inc.,,,https://ncto.org/a-b-carter-inc,https://ncto.org/a-b-carter-inc,https://ncto.org/a-b-carter-inc,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Ace Binding Company,,,https://ncto.org/ace-binding/,https://ncto.org/ace-binding/,https://ncto.org/ace-binding/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Alpek Polyester,,,https://ncto.org/alpek-polyester/,https://ncto.org/alpek-polyester/,https://ncto.org/alpek-polyester/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American & Efird LLC,,,https://ncto.org/american-efird/,https://ncto.org/american-efird/,https://ncto.org/american-efird/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Cotton Shippers Association,,,https://ncto.org/american-cotton-shippers-association/,https://ncto.org/american-cotton-shippers-association/,https://ncto.org/american-cotton-shippers-association/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"American Elastic & Tape, Inc.",,,https://ncto.org/american-elastic-tape/,https://ncto.org/american-elastic-tape/,https://ncto.org/american-elastic-tape/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Fashion Network LLC,,,https://ncto.org/american-fashion-industry/,https://ncto.org/american-fashion-industry/,https://ncto.org/american-fashion-industry/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Suessen Corporation,,,https://ncto.org/american-suessen-corporation/,https://ncto.org/american-suessen-corporation/,https://ncto.org/american-suessen-corporation/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Textile & Apparel Inc.,,,https://ncto.org/american-textile-apparel-inc/,https://ncto.org/american-textile-apparel-inc/,https://ncto.org/american-textile-apparel-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Truetzschler Inc.,,,https://ncto.org/american-truetzschler-inc/,https://ncto.org/american-truetzschler-inc/,https://ncto.org/american-truetzschler-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
American Wax Inc.,,,https://ncto.org/american-wax-inc/,https://ncto.org/american-wax-inc/,https://ncto.org/american-wax-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"American Woolen Company, Inc.",,,https://ncto.org/american-woolen-company-inc/,https://ncto.org/american-woolen-company-inc/,https://ncto.org/american-woolen-company-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Antex,,,https://ncto.org/antex/,https://ncto.org/antex/,https://ncto.org/antex/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Archroma US, Inc.",,,https://ncto.org/archroma-us-inc/,https://ncto.org/archroma-us-inc/,https://ncto.org/archroma-us-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Auburn Manufacturing,,,https://ncto.org/auburn-manufacturing-inc-ami/,https://ncto.org/auburn-manufacturing-inc-ami/,https://ncto.org/auburn-manufacturing-inc-ami/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Auriga Polymers Inc. & Indorama Ventures USA,,,https://ncto.org/auriga-polymers-inc-indorama-ventures-usa/,https://ncto.org/auriga-polymers-inc-indorama-ventures-usa/,https://ncto.org/auriga-polymers-inc-indorama-ventures-usa/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Aurora Specialty Textiles Group,,,https://ncto.org/aurora-specialty-textiles-group/,https://ncto.org/aurora-specialty-textiles-group/,https://ncto.org/aurora-specialty-textiles-group/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Avon Protection Ceradyne,,,https://ncto.org/avon-protection-ceradyne/,https://ncto.org/avon-protection-ceradyne/,https://ncto.org/avon-protection-ceradyne/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Barnet,,,https://ncto.org/barnet/,https://ncto.org/barnet/,https://ncto.org/barnet/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
BASF,,,https://ncto.org/basf/,https://ncto.org/basf/,https://ncto.org/basf/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Beck’s Classic Manufacturing Inc.,,,https://ncto.org/becks-classic-manufacturing-inc/,https://ncto.org/becks-classic-manufacturing-inc/,https://ncto.org/becks-classic-manufacturing-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Beverly Knits Inc.,,,https://ncto.org/beverly-knits-inc/,https://ncto.org/beverly-knits-inc/,https://ncto.org/beverly-knits-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Boxercraft,,,https://ncto.org/boxercraft/,https://ncto.org/boxercraft/,https://ncto.org/boxercraft/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Buhler Quality Yarns Corp.,,,https://ncto.org/buhler-quality-yarns-corp/,https://ncto.org/buhler-quality-yarns-corp/,https://ncto.org/buhler-quality-yarns-corp/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Bureau Veritas,,,https://ncto.org/bureau-veritas/,https://ncto.org/bureau-veritas/,https://ncto.org/bureau-veritas/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Calcot Ltd.,,,https://ncto.org/calcot-ltd/,https://ncto.org/calcot-ltd/,https://ncto.org/calcot-ltd/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Carolinas Cotton Growers Cooperative Inc.,,,https://ncto.org/carolina-cotton-growers-cooperative-inc/,https://ncto.org/carolina-cotton-growers-cooperative-inc/,https://ncto.org/carolina-cotton-growers-cooperative-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Central Textiles, Inc.",,,https://ncto.org/central-textiles-inc/,https://ncto.org/central-textiles-inc/,https://ncto.org/central-textiles-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Chargeurs Wool (USA) Inc.,,,https://ncto.org/chargeurs-wool-usa-inc/,https://ncto.org/chargeurs-wool-usa-inc/,https://ncto.org/chargeurs-wool-usa-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Chemical Market Analytics by OPIS, A Dow Jones Company",,,https://ncto.org/chemical-market-analytics-by-opis-a-dow-jones-company/,https://ncto.org/chemical-market-analytics-by-opis-a-dow-jones-company/,https://ncto.org/chemical-market-analytics-by-opis-a-dow-jones-company/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Affiliate Members,,,https://ncto.org/affiliate-members/,https://ncto.org/affiliate-members/,https://ncto.org/affiliate-members/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Members List (A to Z),,,https://ncto.org/about/members-list/,https://ncto.org/about/members-list/,https://ncto.org/about/members-list/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Home,,,https://ncto.org/,https://ncto.org/,https://ncto.org/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
We Make Amazing,,,https://ncto.org/we-make-amazing/,https://ncto.org/we-make-amazing/,https://ncto.org/we-make-amazing/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Become a Member,,,https://ncto.org/become-a-member/,https://ncto.org/become-a-member/,https://ncto.org/become-a-member/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Contact,,,https://ncto.org/contact/,https://ncto.org/contact/,https://ncto.org/contact/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
City Fire & Safety,,,https://ncto.org/city-fire-safety/,https://ncto.org/city-fire-safety/,https://ncto.org/city-fire-safety/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Clover Knits,,,https://ncto.org/clover-knits/,https://ncto.org/clover-knits/,https://ncto.org/clover-knits/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Columbia Flag & Sign,,,https://ncto.org/columbia-flag-sign/,https://ncto.org/columbia-flag-sign/,https://ncto.org/columbia-flag-sign/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Contempora Fabrics,,,https://ncto.org/contempora-fabrics/,https://ncto.org/contempora-fabrics/,https://ncto.org/contempora-fabrics/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Cotton Incorporated,,,https://ncto.org/cotton-incorporated/,https://ncto.org/cotton-incorporated/,https://ncto.org/cotton-incorporated/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Crypton LLC,,,https://ncto.org/crypton-llc/,https://ncto.org/crypton-llc/,https://ncto.org/crypton-llc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Defender Services, Inc.",,,https://ncto.org/defender-services-inc/,https://ncto.org/defender-services-inc/,https://ncto.org/defender-services-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
DNA Technical Fabrics,,,https://ncto.org/dna-technical-fabrics/,https://ncto.org/dna-technical-fabrics/,https://ncto.org/dna-technical-fabrics/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Down Decor,,,https://ncto.org/down-decor,https://ncto.org/down-decor,https://ncto.org/down-decor,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Duke Energy Corporation,,,https://ncto.org/duke-energy-corporation/,https://ncto.org/duke-energy-corporation/,https://ncto.org/duke-energy-corporation/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
DuPont Personal Protection,,,https://ncto.org/dupont-protection-technologies/,https://ncto.org/dupont-protection-technologies/,https://ncto.org/dupont-protection-technologies/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Electritex,,,https://ncto.org/electritex/,https://ncto.org/electritex/,https://ncto.org/electritex/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Burlington Fabrics (Elevate Textiles),,,https://ncto.org/burlington-fabrics-elevate-textiles/,https://ncto.org/burlington-fabrics-elevate-textiles/,https://ncto.org/burlington-fabrics-elevate-textiles/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Embroidery Solutions,,,https://ncto.org/embroidery-solutions/,https://ncto.org/embroidery-solutions/,https://ncto.org/embroidery-solutions/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Ethan Allen,,,https://ncto.org/ethan-allen/,https://ncto.org/ethan-allen/,https://ncto.org/ethan-allen/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Everra,,,https://ncto.org/everra/,https://ncto.org/everra/,https://ncto.org/everra/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Fairfield Chair,,,https://ncto.org/fairfield-chair/,https://ncto.org/fairfield-chair/,https://ncto.org/fairfield-chair/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Fechheimer,,,https://ncto.org/fechheimer/,https://ncto.org/fechheimer/,https://ncto.org/fechheimer/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Fi-Tech,,,https://ncto.org/fi-tech/,https://ncto.org/fi-tech/,https://ncto.org/fi-tech/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
Freedom and Glory,,,https://ncto.org/freedom-and-glory/,https://ncto.org/freedom-and-glory/,https://ncto.org/freedom-and-glory/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Fruit of the Loom, Inc.",,,https://ncto.org/fruit-of-the-loom-inc/,https://ncto.org/fruit-of-the-loom-inc/,https://ncto.org/fruit-of-the-loom-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Gildan Activewear, Inc.",,,https://ncto.org/gildan-activewear-inc/,https://ncto.org/gildan-activewear-inc/,https://ncto.org/gildan-activewear-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Glen Raven, Inc.",,,https://ncto.org/glen-raven-inc/,https://ncto.org/glen-raven-inc/,https://ncto.org/glen-raven-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Goetz & Sons, Inc.",,,https://ncto.org/goetz-sons-inc/,https://ncto.org/goetz-sons-inc/,https://ncto.org/goetz-sons-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Greenwood Mills, Inc.",,,https://ncto.org/greenwood-mills-inc/,https://ncto.org/greenwood-mills-inc/,https://ncto.org/greenwood-mills-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
"Hamrick Mills, Inc.",,,https://ncto.org/hamrick-mills-inc/,https://ncto.org/hamrick-mills-inc/,https://ncto.org/hamrick-mills-inc/,,,manufacturer,NCTO member,NCTO,https://ncto.org/about/members/,Contact for quote
